UNIQUE-ID	NAME	REACTION-EQUATION	PATHWAYS	PATHWAYS	PATHWAYS	PATHWAYS	COFACTORS	COFACTORS	COFACTORS	COFACTORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	INHIBITORS	INHIBITORS	INHIBITORS	INHIBITORS	SUBUNIT-COMPOSITION
IGPSYN-ENZRXN	indole-3-glycerol phosphate synthase	1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate + H+  <-->  (1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate + CO2 + H2O	TRPSYN-PWY																1*PRAI-IGPS
ENZRXN0-6613	GTPase	GTP + H2O  <-->  GDP + phosphate + H+																	1*EG10437-MONOMER
ENZRXN0-7732	2'CMP phosphatase	cytidine 2'-monophosphate[periplasm] + H2O[periplasm]  <-->  cytidine[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
ENZRXN0-12505	chaperonin ATPase	an unfolded protein + ATP + H2O  <-->  a protein + ADP + phosphate + H+																	14*EG10599-MONOMER,14*EG10600-MONOMER
OHMETPYRKIN-ENZRXN	hydroxymethylpyrimidine kinase	ATP + 4-amino-2-methyl-5-pyrimidinemethanol  <-->  ADP + 4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + H+	PWY-6910																2*PDXK-MONOMER
ENZRXN0-271	ureidoglycolate lyase	(S)-ureidoglycolate  <-->  urea + glyoxylate	PWY-5705				NI+2												1*G6275-MONOMER
ENZRXN0-7866	tRNA m<sup>6</sup>t<sup>6</sup>A37 methyltransferase	an N6-L-threonylcarbamoyladenine37 in tRNA + S-adenosyl-L-methionine  <-->  an N6-methyl-threonylcarbamoyladenosine 37 in tRNA + S-adenosyl-L-homocysteine + H+																	1*EG11503-MONOMER
2-OCTAPRENYL-METHOXY-BENZOQ-METH-ENZRXN	2-octaprenyl-6-methoxy-1,4-benzoquinol methylase	2-methoxy-6-all trans-octaprenyl-1,4-benzoquinol + S-adenosyl-L-methionine  <-->  6-methoxy-3-methyl-2-all-trans-octaprenyl-1,4-benzoquinol + S-adenosyl-L-homocysteine + H+	PWY-6708																1*2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER
ENZRXN0-8329	protein deglycase	an N6-(1-hydroxy-2-oxopropyl)-[protein]-L-lysine + H2O  <-->  a [protein]-L-lysine + (R)-lactate																	1*G7647-MONOMER
ENZRXN0-4521	formate dehydrogenase	formate + 2 an oxidized ferredoxin [iron-sulfur] cluster  <-->  CO2 + 2 a reduced ferredoxin [iron-sulfur] cluster + H+	FHLMULTI-RXN				CPD-15873	CPD-7											1*FORMATEDEHYDROGH-MONOMER
ENZRXN-23156	2,3-dihydroxybenzoate-[aryl-carrier protein] ligase	2,3-dihydroxybenzoate + a holo-[2,3-dihydroxybenzoyl-carrier protein] + ATP  <-->  a 2,3-dihydroxybenzoyl-[2,3-dihydroxybenzoyl-carrier protein] + AMP + diphosphate	ENTMULTI-RXN				MG+2												2*ENTE-MONOMER
ALAS-ENZRXN	alanine&mdash;tRNA ligase	a tRNAAla + L-alanine + ATP  <-->  an L-alanyl-[tRNAAla] + AMP + diphosphate	TRNA-CHARGING-PWY				ZN+2												2*ALAS-MONOMER
HOLO-ACP-SYNTH-ENZRXN	holo-[acyl-carrier-protein] synthase	an apo acyl-carrier protein + coenzyme A  <-->  adenosine 3',5'-bisphosphate + a holo acyl-carrier protein + H+	PWY-6012				MG+2												2*HOLO-ACP-SYNTH-MONOMER
ENZRXN0-8492	quinol:hydrogen peroxide oxidoreductase	6-decylubiquinol + hydrogen peroxide  <-->  6-decylubiquinone + 2 H2O					HEME_D	Heme-b											1*CYDA-MONOMER,1*CYDB-MONOMER,1*MONOMER0-2663,1*MONOMER0-2822
ENZRXN0-7705	5'-deoxyribonucleotidase	a 2'-deoxyribonucleoside 5'-monophosphate[periplasm] + H2O[periplasm]  <-->  a 2'-deoxyribonucleoside[periplasm] + phosphate[periplasm]																	1*USHA-MONOMER
ENZRXN0-6593	CRISPR RNA processing	pre-crRNA  <-->  CRISPR RNA																	1*G7430-MONOMER,2*G7429-MONOMER,6*G7428-MONOMER,1*G7427-MONOMER,1*G7426-MONOMER
ENZRXN0-12487	D-alanyl-D-alanine carboxypeptidase	a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide + H2O  <-->  a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide + D-alanine	PWY0-1586																2*EG10202-MONOMER
ENZRXN0-264	holo-[acyl carrier protein] synthase	an apo acyl-carrier protein + coenzyme A  <-->  adenosine 3',5'-bisphosphate + a holo acyl-carrier protein + H+	PWY-6012																1*EG12221-MONOMER
NICONUCADENYLYLTRAN-ENZRXN	nicotinate-nucleotide adenylyltransferase	ATP + beta-nicotinate D-ribonucleotide + H+  <-->  nicotinate adenine dinucleotide + diphosphate	PWY-7761	PYRIDNUCSAL-PWY	PYRIDNUCSYN-PWY		MG+2												1*NICONUCADENYLYLTRAN-MONOMER
ENZRXN0-6368	L-glutamate:NADP+ oxidoreductase (deaminating)	L-glutamate + NADP+ + H2O  <-->  ammonium + 2-oxoglutarate + NADPH + H+	GLUTSYNIII-PWY																4*GLUSYNLARGE-MONOMER,4*GLUSYNSMALL-MONOMER
URACIL-PRIBOSYLTRANS-ENZRXN	uracil phosphoribosyltransferase	UMP + diphosphate  <-->  5-phospho-alpha-D-ribose 1-diphosphate + uracil	PWY-7183	PWY0-163			MG+2				#<"GTP" instance frame in ECOBASE[F] @ #x1001c94d242>								3*URACIL-PRIBOSYLTRANS-MONOMER
ENZRXN-21	N-hydroxyarylamine O-acetyltransferase	an N-hydroxy-arylamine + acetyl-CoA  <-->  an N-acetoxyarylamine + coenzyme A																	2*G6770-MONOMER
ENZRXN0-7847	L-threonine dehydrogenase	L-threonine + NAD+  <-->  aminoacetone + CO2 + NADH																	1*EG12293-MONOMER
H2NEOPTERINALDOL-ENZRXN	dihydroneopterin aldolase	D-erythro-7,8-dihydroneopterin  <-->  glycolaldehyde + 6-(hydroxymethyl)-7,8-dihydropterin	PWY-6147																8*H2NEOPTERINALDOL-MONOMER
ENZRXN0-8311	4,5-DOPA dioxygenase extradiol	L-dopa + dioxygen  <-->  4,5-seco-dopa + H+																	1*EG11166-MONOMER
ENZRXN0-7686	phosphoethanolamine transferase	a phosphatidylethanolamine[periplasm] + lipid A-core oligosaccharide (E. coli K-12 core type)[periplasm] + H+[periplasm]  <-->  a 1,2-diacyl-sn-glycerol[periplasm] + lipid A-core oligosaccharide phosphoethanolamine (hep I)[periplasm]																	1*EG11914-MONOMER
ENZRXN0-4263	serine protease	a protein + ATP + 2 H2O  <-->  2 a peptide + ADP + phosphate + 3 H+																	6*EG10542-MONOMER
ADENODEAMIN-ENZRXN	adenosine deaminase	adenosine + H+ + H2O  <-->  ammonium + inosine	PWY0-1296	PWY-6611	PWY-6609	SALVADEHYPOX-PWY													1*ADENODEAMIN-MONOMER
ENZRXN0-8176	cis-vaccenoyl-CoA synthetase	cis-vaccenate + ATP + coenzyme A + H+  <-->  cis-vaccenoyl-CoA + AMP + diphosphate + H+					MG+2												2*ACYLCOASYN-MONOMER
ENZRXN0-257	cysteine sulfinate desulfinase	3-sulfino-L-alanine + H2O  <-->  L-alanine + sulfite + H+					PYRIDOXAL_PHOSPHATE												2*G7454-MONOMER
ENZRXN0-6575	glycerol-2-phosphatase	glycerol 2-phosphate + H2O  <-->  glycerol + phosphate					MG+2												1*EG10983-MONOMER
ENZRXN0-6336	2-<i>O</i>-(6-phospho-&alpha;-mannosyl)-D-glycerate hydrolase	2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate + H2O  <-->  D-mannopyranose 6-phosphate + D-glycerate	PWY0-1300																1*EG13236-MONOMER
ENZRXN0-12468	N3-methylcytosine demethylase	an N3-methylcytosine in RNA + 2-oxoglutarate + dioxygen  <-->  a cytosine in RNA + CO2 + formaldehyde + succinate + H+																	1*EG10037-MONOMER
ENZRXN-19804	8-oxo-dGTP diphosphatase	8-oxo-dGTP + H2O  <-->  8-oxo-dGMP + diphosphate + H+					MN+2	MG+2											1*EG10626-MONOMER
N-ACETYLGLUTPREDUCT-ENZRXN	N-acetylglutamylphosphate reductase	N-acetyl-L-glutamate 5-semialdehyde + NADP+ + phosphate  <-->  N-acetylglutamyl-phosphate + NADPH + H+	GLUTORN-PWY																1*N-ACETYLGLUTPREDUCT-MONOMER
GPH-ENZRXN	phosphoglycolate phosphatase	2-phosphoglycolate + H2O  <-->  glycolate + phosphate					MG+2	CL-											1*GPH-MONOMER
GPH-ENZRXN	phosphoglycolate phosphatase	2-phosphoglycolate[periplasm] + H2O[periplasm]  <-->  glycolate[periplasm] + phosphate[periplasm]					MG+2	CL-											1*GPH-MONOMER
UDP-NACMURALGLDAPLIG-ENZRXN	UDP-<i>N</i>-acetylmuramoyl-L-alanyl-D-glutamate&mdash;2,6-diaminopimelate ligase	meso-diaminopimelate + UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate + ATP  <-->  UDP-MurNAc-L-Ala-gamma-D-Glu-meso-DAP + ADP + phosphate + H+	PWY-6387																1*UDP-NACMURALGLDAPLIG-MONOMER
ENZRXN0-7670	8-oxo-GTP-diphosphatase	8-oxo-GTP + H2O  <-->  8-oxo-GMP + diphosphate + H+																	1*EG10626-MONOMER
ENZRXN0-783	CTP reductase	formate + CTP + H+  <-->  dCTP + CO2 + H2O	PWY-7187	PWY0-166															2*RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER
ENZRXN0-8293	acetyl-CoA C-acyltransferase	(3Z)-dodec-3-enoyl-CoA + acetyl-CoA  <-->  3-oxo-(5Z)-tetradecenoyl-CoA + coenzyme A	PWY0-1337																1*G7213-MONOMER
ENZRXN0-8157	L-galactono-&gamma;-lactonase	L-galactono-1,4-lactone + H2O  <-->  L-galactonate + H+																	1*GLUCONOLACT-MONOMER
ENZRXN0-8157	L-galactono-&gamma;-lactonase	L-galactono-1,4-lactone[periplasm] + H2O[periplasm]  <-->  L-galactonate[periplasm] + H+[periplasm]																	1*GLUCONOLACT-MONOMER
ENZRXN0-250	propionyl-CoA:succinate CoA transferase	propanoyl-CoA + succinate  <-->  propanoate + succinyl-CoA	PWY0-43																1*G7517-MONOMER
ACID-PHOSPHAT-ENZRXN	GTP phosphohydrolase	GTP[periplasmic space] + H2O[periplasmic space]  <-->  GDP[periplasmic space] + phosphate[periplasmic space] + H+[periplasmic space]																	2*APPA-MONOMER
ENZRXN0-6318	L-aspartate:ammonia ligase (AMP-forming)	L-aspartate + ammonium + ATP  <-->  L-asparagine + AMP + diphosphate + H+	ASPARAGINESYN-PWY				MG+2												2*ASNSYNB-MONOMER
ENZRXN0-8457	celulose phosphoethanolamine transferase	2 a phosphatidylethanolamine + cellulose  <-->  2 a 1,2-diacyl-sn-glycerol + phosphoethanolamine cellulose																	1*EG12265-MONOMER
ENZRXN-18098	primary amine oxidase	a primary amine[periplasm] + H2O[periplasm] + dioxygen[periplasm] + H+[periplasm]  <-->  an aldehyde[periplasm] + ammonium[periplasm] + hydrogen peroxide[periplasm]																	2*AMINEOXID-MONOMER
ENZRXN0-6537	ribosylpyrimidine nucleosidase	a pyrimidine nucleoside + H2O + H+  <-->  a pyrimidine base + D-ribofuranose																	4*EG12030-MONOMER
GLYCOLALDREDUCT-ENZRXN	glycolaldehyde reductase	ethylene glycol + NAD+  <-->  glycolaldehyde + NADH + H+	PWY0-1280				FE+2												2*LACTALDREDUCT-MONOMER
ENZRXN0-1085	lipoyl-adenylate--protein ligase	[(R)-lipoyl]adenylate + a [lipoyl-carrier protein]-L-lysine  <-->  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + AMP + 2 H+	RXN-17127	PWY0-522			MG+2												1*EG11796-MONOMER
ENZRXN0-7649	adenosine 2',3'-cyclic phosphodiesterase	adenosine 2',3'-cyclic monophosphate[periplasm] + H2O[periplasm]  <-->  adenosine 3'-monophosphate[periplasm] + H+[periplasm]																	1*CPDB-MONOMER
METBALT-ENZRXN	<i>O</i>-succinylhomoserine lyase	O-succinyl-L-homoserine + H2O  <-->  2-oxobutanoate + succinate + ammonium + H+																	4*O-SUCCHOMOSERLYASE-MONOMER
TRE6PHYDRO-ENZRXN	trehalose-6-phosphate hydrolase	alpha,alpha-trehalose 6-phosphate + H2O  <-->  D-glucopyranose 6-phosphate + D-glucopyranose	TREDEGLOW-PWY																1*TRE6PHYDRO-MONOMER
ENZRXN0-2462	DNA containing a base with lesion hydrolase	DNA containing a base with lesion + H2O  <-->  a DNA containing an apurinic/apyrimidinic site + a modified nucleobase																	1*EG12717-MONOMER
ENZRXN0-8277	3-hydroxyacyl-CoA dehydrogenase	(S)-3-hydroxy-(7Z)-tetradecenoyl-CoA + NAD+  <-->  3-oxo-(7Z)-tetradecenoyl-CoA + NADH + H+																	1*G7212-MONOMER
ENZRXN0-6299	3' &rarr; 5' exonuclease	a [DNA]-3'-hydroxyl + H2O  <-->  a [DNAn-1]-3'-hydroxyl + a 2'-deoxyribonucleoside 5'-monophosphate																	1*EG11073-MONOMER
ENZRXN0-3701	tryptophan synthase	indole + L-serine  <-->  L-tryptophan + H2O	TRPSYN-PWY	TRYPSYN-RXN			PYRIDOXAL_PHOSPHATE												2*TRYPSYN-BPROTEIN
ENZRXN-16659	palmitoleoyl-[acp]:NAD+ oxidoreductase	a palmitoleoyl-[acp] + NAD+  <-->  a (2E,9Z)-hexadeca-2,9-dienoyl-[acp] + NADH + H+	PWY-6282																4*ENOYL-ACP-REDUCT-NADH-MONOMER
ACETATEKINA-ENZRXN	acetate kinase	acetate + ATP  <-->  acetyl phosphate + ADP	FERMENTATION-PWY	PWY-5485	PWY0-1477	PWY0-1312	MG+2												1*ACETATEKINA-MONOMER
GLUTATHIONE-SYN-ENZRXN	glutathione synthetase	glycine + gamma-L-glutamyl-L-cysteine + ATP  <-->  ADP + glutathione + phosphate + H+	GLUTATHIONESYN-PWY				MG+2												4*GLUTATHIONE-SYN-MONOMER
ENZRXN0-7631	cysteinylglycine dipeptidase	L-cysteinylglycine + H2O  <-->  L-cysteine + glycine																	1*EG10696-MONOMER
ENZRXN0-6510	acyl-CoA thioesterase	an acyl-CoA + H2O  <-->  coenzyme A + a carboxylate + H+													#<"CO-A" instance frame in ECOBASE[F] @ #x1001c946312>				1*EG11121-MONOMER
ENZRXN-30433	L-cysteine desulfurase	L-cysteine + a [molybdopterin synthase sulfurtransferase]-L-cysteine  <-->  L-alanine + a [molybdopterin synthase sulfurtransferase]-S-sulfanyl-L-cysteine	PWY-6823				PYRIDOXAL_PHOSPHATE												2*G6906-MONOMER
MALONYL-ACPDECARBOX-ENZRXN	malonyl-ACP decarboxylase	a malonyl-[acp] + H+  <-->  an acetyl-[acp] + CO2	PWY-5965																2*FABB-MONOMER
ENZRXN0-6272	glutathione S-transferase	1-chloro-2,4-dinitrobenzene + glutathione  <-->  2,4-dinitrophenyl-S-glutathione + chloride + H+																	2*G7193-MONOMER
ENZRXN0-7793	D-xylonate dehydratase	D-xylonate  <-->  2-dehydro-3-deoxy-D-pentonate + H2O																	1*G7910-MONOMER
ENZRXN-15057	molybdopterin molybdotransferase	molybdopterin adenine dinucleotide + molybdate + H+  <-->  AMP + MoO2-molybdopterin cofactor + H2O	PWY-8171																2*EG10153-MONOMER
ENZRXN0-8261	enoyl-CoA hydratase	(S)-3-hydroxy-(7Z)-tetradecenoyl-CoA  <-->  (2E,7Z)-tetradec-2,7-enoyl-CoA + H2O																	1*FADB-MONOMER
GLUC1PADENYLTRANS-ENZRXN	glucose-1-phosphate adenylyltransferase	alpha-D-glucopyranose 1-phosphate + ATP + H+  <-->  ADP-alpha-D-glucose + diphosphate	GLYCOGENSYNTH-PWY				MG+2				#<"FRUCTOSE-16-DIPHOSPHATE" instance frame in ECOBASE[F] @ #x1001c94b382>				#<"AMP" instance frame in ECOBASE[F] @ #x1001c949ca2>				4*GLUC1PADENYLTRANS-MONOMER
ENZRXN0-3281	2,3-diketo-L-gulonate reductase	3-dehydro-L-gulonate + NAD+  <-->  2,3-didehydro-L-gulonate + NADH + H+	PWY-6961																2*EG12279-MONOMER
ENZRXN0-1841	TDP-<i>N</i>-acetylfucosamine:lipid II <i>N</i>-acetylfucosaminyltransferase	beta-D-ManNAcA-(1->4)-alpha-D-GlcNAc-PP-Und + dTDP-4-acetamido-alpha-D-fucose  <-->  alpha-D-Fuc4NAc-(1->4)-beta-D-ManNAcA-(1->4)-GlcNAc-PP-Und + dTDP + H+	ECASYN-PWY																1*G7800-MONOMER
ENZRXN0-6479	D-ribose pyranase	beta-D-ribopyranose  <-->  beta-D-ribofuranose	RIBOKIN-PWY																10*EG10817-MONOMER
ENZRXN0-8102	peptidoglycan lytic endotransglycosylase	a peptidoglycan internal segment (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide)[periplasm]  <-->  a mature peptidoglycan (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide) (non-reducing terminus)[periplasm] + a mature peptidoglycan (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide)[periplasm]																	1*G7410-MONOMER
ENZRXN-29359	release of heme-bound CcmE	ATP + a CcmAB complex + a heme(III)-bound CcmCDE complex  <-->  a CcmABCD complex + a heme(III)-bound CcmE protein + ADP + phosphate	PWY-8147																1*CCMB-MONOMER,2*CCMA-MONOMER
ENZRXN0-6256	&alpha;-D-glucose-1-phosphate phosphatase	alpha-D-glucopyranose 1-phosphate + H2O  <-->  D-glucopyranose + phosphate	GLUCOSE1PMETAB-PWY				MG+2												1*EG11850-MONOMER
LEUS-ENZRXN	leucine&mdash;tRNA ligase	a tRNALeu + L-leucine + ATP  <-->  an L-leucyl-[tRNALeu] + AMP + diphosphate	TRNA-CHARGING-PWY																1*LEUS-MONOMER
DXPREDISOM-ENZRXN	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2-C-methyl-D-erythritol 4-phosphate + NADP+  <-->  1-deoxy-D-xylulose 5-phosphate + NADPH + H+	NONMEVIPP-PWY				NADPH	MN+2											2*DXPREDISOM-MONOMER
GART-ENZRXN	phosphoribosylglycinamide formyltransferase 1	an N10-formyltetrahydrofolate + N1-(5-phospho-beta-D-ribosyl)glycinamide  <-->  a tetrahydrofolate + N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide + H+	PWY-6121																1*GART-MONOMER
ENZRXN0-7770	O-phospho-L-tyrosine phosphatase	O-phospho-L-tyrosine[periplasm] + H2O[periplasm]  <-->  L-tyrosine[periplasm] + phosphate[periplasm]																	4*APHA-MONOMER
ENZRXN0-7592	inorganic triphosphatase	triphosphate + H2O  <-->  diphosphate + phosphate + H+					MG+2												6*INORGPYROPHOSPHAT-MONOMER
ENZRXN0-1625	DNA adenine methyltransferase	an adenine in DNA + S-adenosyl-L-methionine  <-->  S-adenosyl-L-homocysteine + an N6-methyladenine in DNA + H+																	1*EG10204-MONOMER
ENZRXN0-2961	tRNA (Gm18) 2'-<i>O</i>-methyltransferase	a guanosine18 in tRNA + S-adenosyl-L-methionine  <-->  a 2'-O-methylguanosine18 in tRNA + S-adenosyl-L-homocysteine + H+																	1*EG10967-MONOMER
THIOREDOXIN-REDUCT-NADPH-ENZRXN	thioredoxin reductase	a reduced thioredoxin + NADP+  <-->  an oxidized thioredoxin + NADPH + H+	THIOREDOX-PWY				FAD												2*THIOREDOXIN-REDUCT-NADPH-MONOMER
ENZRXN0-8400	D-alanyl-D-alanine carboxypeptidase	L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine[periplasm] + H2O[periplasm]  <-->  L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanine[periplasm] + D-alanine[periplasm]																	2*EG10201-MONOMER
ENZRXN0-6437	lysophospholipase	a 2-lysophosphatidylcholine[periplasm] + H2O[periplasm]  <-->  a carboxylate[periplasm] + sn-glycero-3-phosphocholine[periplasm] + H+[periplasm]																	4*THIOESTERI-MONOMER
DLACTDEHYDROGNAD-ENZRXN	D-lactate dehydrogenase	(R)-lactate + NAD+  <-->  pyruvate + NADH + H+	FERMENTATION-PWY	PWY-8274															4*DLACTDEHYDROGNAD-MONOMER
ENZRXN-25587	ubiquinol&mdash;[NapC cytochrome] reductase	2 an oxidized [NapC protein][periplasm] + a ubiquinol[inner membrane]  <-->  2 a reduced [NapC protein][periplasm] + a ubiquinone[inner membrane] + 2 H+[periplasm]	PWY0-1584																1*NAPG-MONOMER,1*NAPH-MONOMER
FUCISOM-ENZRXN	L-fucose isomerase	alpha-L-fucopyranose  <-->  L-fuculose	FUCCAT-PWY				MN+2												6*FUCISOM-MONOMER
KDO-8PSYNTH-ENZRXN	3-deoxy-D-<i>manno</i>-octulosonate 8-phosphate synthase	D-arabinofuranose 5-phosphate + phosphoenolpyruvate + H2O  <-->  3-deoxy-D-manno-octulosonate 8-phosphate + phosphate	PWY-1269																4*KDO-8PSYNTH-MONOMER
ENZRXN0-7435	tellurite methyltransferase	tellurite + S-adenosyl-L-methionine  <-->  methanetelluronate + S-adenosyl-L-homocysteine																	2*EG11884-MONOMER
ENZRXN0-7746	glucose-6-phosphate phosphatase	D-glucose 6-phosphate[periplasm] + H2O[periplasm]  <-->  D-glucose[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
ENZRXN0-1507	propanoate:CoA ligase (AMP-forming)	coenzyme A + propanoate + ATP  <-->  propanoyl-CoA + AMP + diphosphate	PWY0-42				MG+2												1*ACS-MONOMER
ENZRXN0-281	phenylhydantoinase	D-phenylhydantoin + H2O  <-->  N-carbamoyl-D-phenylglycine + H+					MN+2												4*G7492-MONOMER
SULFATE-ADENYLYLTRANS-ENZRXN	sulfate adenylyltransferase	sulfate + ATP + H+  <-->  adenosine 5'-phosphosulfate + diphosphate	PWY-5340																4*CYSD-MONOMER,4*CYSN-MONOMER
3-OXOACYL-ACP-SYNTHI-BASE-ENZRXN	acetoacetyl-[acp] synthase	a malonyl-[acp] + an acetyl-[acp] + H+  <-->  acyl-carrier protein + an acetoacetyl-[acp] + CO2	PWY-5965	PWY-5966															2*FABB-MONOMER
ENZRXN0-806	2'-deoxyadenosine 5'-diphosphate:oxidized NrdH glutaredoxin-like protein oxidoreductase	dADP + an oxidized NrdH glutaredoxin-like protein + H2O  <-->  ADP + a reduced NrdH glutaredoxin-like protein	PWY-7220																2*NRDE-MONOMER,2*NRDF-MONOMER
ENZRXN0-6213	dCTP pyrophosphohydrolase	dCTP + H2O  <-->  dCMP + diphosphate + H+	PWY-7206																1*G7164-MONOMER
DIENOYLCOAREDUCT-ENZRXN	2,4-dienoyl-CoA reductase	(2E)-dec-2-enoyl-CoA + NADP+  <-->  (2E,4Z)-deca-2,4-dienoyl-CoA + NADPH + H+					CPD-7	FMN	FAD						#<"NADH" instance frame in ECOBASE[F] @ #x1001c9417e2>				1*DIENOYLCOAREDUCT-MONOMER
ENZRXN-24926	leucyl-tRNA&mdash;protein transferase	an L-leucyl-[tRNALeu] + an N-terminal arginyl-[protein]  <-->  a [protein] N-terminal L-leucyl-L-arginine + a tRNALeu + H+	PWY-7801																1*EG11112-MONOMER
FABAUNSATDEHYDR-ENZRXN	3-hydroxydecanoyl-[acp] dehydrase	a (3R)-3-hydroxydecanoyl-[acp]  <-->  a (2E)-dec-2-enoyl-[acp] + H2O	PWY-5971	PWY0-862															2*FABA-MONOMER
ICITDEHKINASE-ENZRXN	isocitrate dehydrogenase kinase	an isocitrate dehydrogenase + ATP  <-->  ADP + a phosphorylated isocitrate dehydrogenase					MG+2								#<"NADPH" instance frame in ECOBASE[F] @ #x1001c941842>	#<"AMP" instance frame in ECOBASE[F] @ #x1001c949ca2>			2*ICITDEHASE-KIN-PHOSPHA
ENZRXN0-7418	5'-deoxyadenosine nucleosidase	5'-deoxyadenosine + H2O  <-->  5-deoxy-D-ribose + adenine																	2*EG11090-MONOMER
ENZRXN0-7730	CMP phosphatase	CMP[periplasm] + H2O[periplasm]  <-->  cytidine[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
ENZRXN0-7730	CMP phosphatase	CMP + H2O  <-->  cytidine + phosphate																	2*ALKAPHOSPHA-MONOMER
ENZRXN0-1304	dihydrolipoate dehydrogenase	a [2-oxoglutarate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  <-->  a [2-oxoglutarate dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+	PWY-5084	2OXOGLUTARATEDEH-RXN			FAD												2*E3-MONOMER
ENZRXN0-2708	peptidyl-prolyl <i>cis-trans</i> isomerase	a [protein]-L-proline (omega = 180)  <-->  a [protein]-L-proline (omega = 0)																	1*EG12352-MONOMER
SHIKIMATE-5-DEHYDROGENASE-ENZRXN	shikimate dehydrogenase	shikimate + NADP+  <-->  3-dehydroshikimate + NADPH + H+	PWY-6163												#<"SHIKIMATE" instance frame in ECOBASE[F] @ #x1001e3eeeb2>				1*AROE-MONOMER
2-DEHYDROPANTOATE-REDUCT-ENZRXN	2-dehydropantoate 2-reductase	(R)-pantoate + NADP+  <-->  2-dehydropantoate + NADPH + H+	PANTO-PWY																1*2-DEHYDROPANTOATE-REDUCT-MONOMER
ENZRXN-23152	3-oxo-<i>cis</i>-vaccenoyl-[acp] reductase	a (3R,11Z)-3-hydroxyoctadec-11-enoyl-[acp] + NADP+  <-->  an (11Z)-3-oxooctadec-11-enoyl-[acp] + NADPH + H+	PWY-5973																4*3-OXOACYL-ACP-REDUCT-MONOMER
DEOXYADENPHOSPHOR-ENZRXN	deoxyadenosine phosphorylase	2'-deoxyadenosine + phosphate  <-->  adenine + 2-deoxy-alpha-D-ribose 1-phosphate	PWY-7179																6*DEOD-MONOMER
HMP-KIN-ENZRXN	hydroxymethylpyrimidine kinase	ATP + 4-amino-2-methyl-5-pyrimidinemethanol  <-->  ADP + 4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + H+	PWY-6910																2*HMP-P-KIN-MONOMER
ENZRXN0-8632	maltodextrin phosphorylase	maltotetraose + phosphate  <-->  maltotriose + alpha-D-glucopyranose 1-phosphate	GLYCOCAT-PWY																2*MALDEXPHOSPHORYL-MONOMER
ENZRXN0-7703	adenosine 3'-nucleotidase	adenosine 3'-monophosphate[periplasm] + H2O[periplasm]  <-->  adenosine[periplasm] + phosphate[periplasm]																	1*CPDB-MONOMER
ENZRXN0-7402	UTP&mdash;glucose-1-phosphate uridylyltransferase	alpha-D-glucopyranose 1-phosphate + UTP + H+  <-->  UDP-alpha-D-glucose + diphosphate	PWY-7343	GALACTMETAB-PWY			MG+2												4*GLUC1PURIDYLTRANS-MONOMER
